Formulation_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,Route_of_administration_in_vitro,Batch_or_individual_or_barcoded_Barcoded,Batch_or_individual_or_barcoded_Individual,Cargo_type_mRNA,Cargo_type_pDNA,Cargo_type_siRNA,Model_type_A549,Model_type_BDMC,Model_type_BMDM,Model_type_HBEC_ALI,Model_type_HEK293T,Model_type_HeLa,Model_type_IGROV1,Model_type_Mouse,Model_type_RAW264p7
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_5,IR_sting_3cr_amine_10_iso_3_tail_5,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_3,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_5,IR_sting_3cr_amine_10_iso_4_tail_5,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_4,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_5,IR_sting_3cr_amine_10_iso_5_tail_5,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_5,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_5,IR_sting_3cr_amine_10_iso_6_tail_5,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_6,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_6,IR_sting_3cr_amine_10_iso_1_tail_6,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_1,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_6,IR_sting_3cr_amine_10_iso_2_tail_6,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_2,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_6,IR_sting_3cr_amine_10_iso_3_tail_6,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_3,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_6,IR_sting_3cr_amine_10_iso_4_tail_6,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_4,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_6,IR_sting_3cr_amine_10_iso_5_tail_6,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_5,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_6,IR_sting_3cr_amine_10_iso_6_tail_6,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_6,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_7,IR_sting_3cr_amine_10_iso_1_tail_7,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_1,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_7,IR_sting_3cr_amine_10_iso_2_tail_7,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_2,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_7,IR_sting_3cr_amine_10_iso_3_tail_7,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_3,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_7,IR_sting_3cr_amine_10_iso_4_tail_7,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_4,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_7,IR_sting_3cr_amine_10_iso_5_tail_7,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_5,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_7,IR_sting_3cr_amine_10_iso_6_tail_7,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_6,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_8,IR_sting_3cr_amine_10_iso_1_tail_8,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_1,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_8,IR_sting_3cr_amine_10_iso_2_tail_8,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_2,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_8,IR_sting_3cr_amine_10_iso_3_tail_8,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_3,Yes,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_8,IR_sting_3cr_amine_10_iso_4_tail_8,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_4,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_8,IR_sting_3cr_amine_10_iso_5_tail_8,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_5,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LM_3CR,IR_sting_3cr_amine_10,IR_sting_3cr_tail_8,IR_sting_3cr_amine_10_iso_6_tail_8,IR_3CR_sting,IR_BL_AG_3CR_sting,Hand,mRNA,bli_agordon,HeLa,FFL,1.0,max,Individual,log luminescence,IR_BL_AG_3CR_sting,"""An siRNA solution was prepared by diluting siRNA in 10_mM sodium citrate such that the final weight ratio of lipidoid: siRNA was between 5:1 and 10:1, depending on the experiment."" whatever that means so going with 7.5:1",,,,,,,IR_sting_3cr_iso_6,No,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P10,Liu_phospholipids_12A1P10,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P11,Liu_phospholipids_12A1P11,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P13,Liu_phospholipids_11A1P13,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P4,Liu_phospholipids_11A1P4,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P4,Liu_phospholipids_12A1P4,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P5,Liu_phospholipids_11A1P5,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P5,Liu_phospholipids_12A1P5,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P6,Liu_phospholipids_11A1P6,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P6,Liu_phospholipids_12A1P6,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P7,Liu_phospholipids_11A1P7,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P7,Liu_phospholipids_12A1P7,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P8,Liu_phospholipids_12A1P8,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P9,Liu_phospholipids_11A1P9,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P9,Liu_phospholipids_12A1P9,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_18A,Liu_phospholipids_P9,Liu_phospholipids_18A1P9,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P10,Liu_phospholipids_11A1P10,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_14A,Liu_phospholipids_P10,Liu_phospholipids_14A1P10,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_18A,Liu_phospholipids_P10,Liu_phospholipids_18A1P10,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_8A,Liu_phospholipids_P11,Liu_phospholipids_8A1P11,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P11,Liu_phospholipids_11A1P11,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_14A,Liu_phospholipids_P11,Liu_phospholipids_14A1P11,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_18A,Liu_phospholipids_P11,Liu_phospholipids_18A1P11,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_8A,Liu_phospholipids_P12,Liu_phospholipids_8A1P12,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_11A,Liu_phospholipids_P12,Liu_phospholipids_11A1P12,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,Liu_phospholipids_12A,Liu_phospholipids_P12,Liu_phospholipids_12A1P12,Liu_iPhos,Liu_Phospholipids,Hand,mRNA,liu,IGROV1,FFL,1.0,max,Individual,Luminescence,Liu_iPhos,Calculated from iPhos:mRNA molar ratio of 11622 and RNA length 1929 or weight 655kDa,,,,,,,,,iPhos,,,,,,,,,1.0,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
